moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_io_au,light_travel_min
io,2331382.149072460,1671-01-02 15:34:39.86 TDB,2331382.244906384,1671-01-02 17:52:39.91 TDB,138.0009,2331382.196989422,4.48109055,37.268094
io,2331383.919004772,1671-01-04 10:03:22.01 TDB,2331384.014842395,1671-01-04 12:21:22.38 TDB,138.0062,2331383.966923583,4.46614917,37.143830
io,2331385.688900302,1671-01-06 04:32:00.99 TDB,2331385.784739546,1671-01-06 06:50:01.50 TDB,138.0085,2331385.736819924,4.45202979,37.026403
io,2331387.458742887,1671-01-07 23:00:35.39 TDB,2331387.554589258,1671-01-08 01:18:36.51 TDB,138.0188,2331387.506666072,4.43875342,36.915986
io,2331389.228685311,1671-01-09 17:29:18.41 TDB,2331389.324545948,1671-01-09 19:47:20.77 TDB,138.0393,2331389.276615629,4.42634046,36.812751
io,2331390.998625723,1671-01-11 11:58:01.26 TDB,2331391.094486241,1671-01-11 14:16:03.61 TDB,138.0391,2331391.046555982,4.41481279,36.716878
io,2331392.768475632,1671-01-13 06:26:36.29 TDB,2331392.864333150,1671-01-13 08:44:38.38 TDB,138.0348,2331392.816404391,4.40418802,36.628515
io,2331394.538231345,1671-01-15 00:55:03.19 TDB,2331394.634093605,1671-01-15 03:13:05.69 TDB,138.0417,2331394.586162475,4.39448078,36.547782
io,2331396.308088096,1671-01-16 19:23:38.81 TDB,2331396.403964760,1671-01-16 21:41:42.56 TDB,138.0624,2331396.356026428,4.38570419,36.474790
io,2331398.077987486,1671-01-18 13:52:18.12 TDB,2331398.173866924,1671-01-18 16:10:22.10 TDB,138.0664,2331398.125927205,4.37787162,36.409648
io,2331399.847857187,1671-01-20 08:20:54.86 TDB,2331399.943735607,1671-01-20 10:38:58.76 TDB,138.0649,2331399.895796397,4.37099230,36.352434
io,2331401.617677946,1671-01-22 02:49:27.37 TDB,2331401.713562172,1671-01-22 05:07:31.77 TDB,138.0733,2331401.665620059,4.36507322,36.303207
io,2331403.387622393,1671-01-23 21:18:10.57 TDB,2331403.483519948,1671-01-23 23:36:16.12 TDB,138.0925,2331403.435571170,4.36012143,36.262024
io,2331405.157602123,1671-01-25 15:46:56.82 TDB,2331405.253500131,1671-01-25 18:05:02.41 TDB,138.0931,2331405.205551127,4.35614507,36.228954
io,2331406.927509963,1671-01-27 10:15:36.86 TDB,2331407.023401860,1671-01-27 12:33:41.92 TDB,138.0843,2331406.975455911,4.35314930,36.204039
io,2331408.697302472,1671-01-29 04:44:06.93 TDB,2331408.793195425,1671-01-29 07:02:12.08 TDB,138.0859,2331408.745248948,4.35113748,36.187307
io,2331410.467167656,1671-01-30 23:12:43.29 TDB,2331410.563070644,1671-01-31 01:30:49.30 TDB,138.1003,2331410.515119150,4.35011351,36.178791
io,2331412.237058951,1671-02-01 17:41:21.89 TDB,2331412.332962179,1671-02-01 19:59:27.93 TDB,138.1006,2331412.285010565,4.35008168,36.178526
io,2331414.006906886,1671-02-03 12:09:56.75 TDB,2331414.102804735,1671-02-03 14:28:02.33 TDB,138.0929,2331414.054855810,4.35104299,36.186521
io,2331415.776684591,1671-02-05 06:38:25.55 TDB,2331415.872585848,1671-02-05 08:56:31.42 TDB,138.0978,2331415.824635220,4.35299617,36.202765
io,2331417.546588314,1671-02-07 01:07:05.23 TDB,2331417.642501387,1671-02-07 03:25:12.12 TDB,138.1148,2331417.594544850,4.35594043,36.227252
io,2331419.316563306,1671-02-08 19:35:51.07 TDB,2331419.412477461,1671-02-08 21:53:58.05 TDB,138.1164,2331419.364520383,4.35987422,36.259968
io,2331421.086505439,1671-02-10 14:04:34.07 TDB,2331421.182411508,1671-02-10 16:22:40.35 TDB,138.1047,2331421.134458474,4.36479160,36.300865
io,2331422.856339165,1671-02-12 08:33:07.70 TDB,2331422.952244369,1671-02-12 10:51:13.91 TDB,138.1035,2331422.904291767,4.37068279,36.349860
io,2331424.626237568,1671-02-14 03:01:46.93 TDB,2331424.722149497,1671-02-14 05:19:53.72 TDB,138.1132,2331424.674193532,4.37753769,36.406871
io,2331426.396155274,1671-02-15 21:30:27.82 TDB,2331426.492065176,1671-02-15 23:48:34.43 TDB,138.1103,2331426.444110225,4.38534461,36.471799
io,2331428.166013954,1671-02-17 15:59:03.61 TDB,2331428.261913314,1671-02-17 18:17:09.31 TDB,138.0951,2331428.213963634,4.39408849,36.544520
io,2331429.935765951,1671-02-19 10:27:30.18 TDB,2331430.031664481,1671-02-19 12:45:35.81 TDB,138.0939,2331429.983715216,4.40375222,36.624890
io,2331431.705618243,1671-02-21 04:56:05.42 TDB,2331431.801525240,1671-02-21 07:14:11.78 TDB,138.1061,2331431.753571742,4.41432127,36.712791
io,2331433.475551308,1671-02-22 23:24:47.63 TDB,2331433.571459562,1671-02-23 01:42:54.11 TDB,138.1079,2331433.523505435,4.42578113,36.808099
io,2331435.245481992,1671-02-24 17:53:29.64 TDB,2331435.341380484,1671-02-24 20:11:35.27 TDB,138.0938,2331435.293431238,4.43811497,36.910677
io,2331437.015324761,1671-02-26 12:22:04.06 TDB,2331437.111220971,1671-02-26 14:40:09.49 TDB,138.0905,2331437.063272866,4.45130390,37.020366
io,2331438.785246608,1671-02-28 06:50:45.31 TDB,2331438.881147492,1671-02-28 09:08:51.14 TDB,138.0973,2331438.833197050,4.46533170,37.137031
io,2331440.555204538,1671-03-02 01:19:29.67 TDB,2331440.651102869,1671-03-02 03:37:35.29 TDB,138.0936,2331440.603153704,4.48018124,37.260531
io,2331442.325106129,1671-03-03 19:48:09.17 TDB,2331442.420990033,1671-03-03 22:06:13.54 TDB,138.0728,2331442.373048081,4.49583265,37.390700
io,2331444.094870461,1671-03-05 14:16:36.81 TDB,2331444.190748873,1671-03-05 16:34:40.70 TDB,138.0649,2331444.142809667,4.51226362,37.527352
io,2331445.864696322,1671-03-07 08:45:09.76 TDB,2331445.960578073,1671-03-07 11:03:13.95 TDB,138.0697,2331445.912637197,4.52945498,37.670328
io,2331447.634587836,1671-03-09 03:13:48.39 TDB,2331447.730469241,1671-03-09 05:31:52.54 TDB,138.0692,2331447.682528538,4.54738638,37.819459
io,2331449.404481610,1671-03-10 21:42:27.21 TDB,2331449.500351089,1671-03-11 00:00:30.33 TDB,138.0520,2331449.452416349,4.56603420,37.974548
io,2331451.174291844,1671-03-12 16:10:58.82 TDB,2331451.270157564,1671-03-12 18:29:01.61 TDB,138.0466,2331451.222224704,4.58537111,38.135369
io,2331452.944195567,1671-03-14 10:39:38.50 TDB,2331453.040063945,1671-03-14 12:57:41.52 TDB,138.0505,2331452.992129756,4.60537237,38.301714
io,2331454.714170259,1671-03-16 05:08:24.31 TDB,2331454.810036690,1671-03-16 07:26:27.17 TDB,138.0477,2331454.762103475,4.62601165,38.473366
io,2331456.484118633,1671-03-17 23:37:07.85 TDB,2331456.579968992,1671-03-18 01:55:09.32 TDB,138.0245,2331456.532043812,4.64726045,38.650087
io,2331458.253923202,1671-03-19 18:05:38.96 TDB,2331458.349764894,1671-03-19 20:23:39.69 TDB,138.0120,2331458.301844048,4.66908841,38.831624
io,2331460.023759271,1671-03-21 12:34:12.80 TDB,2331460.119599281,1671-03-21 14:52:13.38 TDB,138.0096,2331460.071679276,4.69147056,39.017771
io,2331461.793639575,1671-03-23 07:02:50.46 TDB,2331461.889476642,1671-03-23 09:20:50.78 TDB,138.0054,2331461.841558108,4.71438229,39.208322
io,2331463.563509772,1671-03-25 01:31:27.24 TDB,2331463.659331331,1671-03-25 03:49:26.23 TDB,137.9830,2331463.611420551,4.73779789,39.403064
io,2331465.333276668,1671-03-26 19:59:55.10 TDB,2331465.429091715,1671-03-26 22:17:53.52 TDB,137.9737,2331465.381184191,4.76168963,39.601765
io,2331467.103125806,1671-03-28 14:28:30.07 TDB,2331467.198941076,1671-03-28 16:46:28.51 TDB,137.9740,2331467.151033441,4.78603499,39.804239
io,2331468.873070525,1671-03-30 08:57:13.29 TDB,2331468.968884696,1671-03-30 11:15:11.64 TDB,137.9724,2331468.920977611,4.81081107,40.010296
io,2331470.643032699,1671-04-01 03:25:58.03 TDB,2331470.738830154,1671-04-01 05:43:54.93 TDB,137.9483,2331470.690931426,4.83599292,40.219727
io,2331472.412871511,1671-04-02 21:54:32.10 TDB,2331472.508658942,1671-04-03 00:12:28.13 TDB,137.9339,2331472.460765226,4.86155239,40.432298
io,2331474.182735400,1671-04-04 16:23:08.34 TDB,2331474.278517790,1671-04-04 18:41:03.94 TDB,137.9266,2331474.230626595,4.88746613,40.647816
io,2331475.952636491,1671-04-06 10:51:47.79 TDB,2331476.048414445,1671-04-06 13:09:43.01 TDB,137.9203,2331476.000525468,4.91371003,40.866080
io,2331477.722518603,1671-04-08 05:20:25.61 TDB,2331477.818277305,1671-04-08 07:38:19.16 TDB,137.8925,2331477.770397954,4.94025774,41.086871
io,2331479.492267670,1671-04-09 23:48:51.93 TDB,2331479.588015781,1671-04-10 02:06:44.56 TDB,137.8773,2331479.540141725,4.96707900,41.309936
io,2331481.262063118,1671-04-11 18:17:22.25 TDB,2331481.357807189,1671-04-11 20:35:14.54 TDB,137.8715,2331481.309935153,4.99414828,41.535065
io,2331483.031950020,1671-04-13 12:46:00.48 TDB,2331483.127693397,1671-04-13 15:03:52.71 TDB,137.8705,2331483.079821708,5.02143995,41.762043
io,2331484.801881636,1671-04-15 07:14:42.57 TDB,2331484.897607937,1671-04-15 09:32:33.33 TDB,137.8459,2331484.849744787,5.04892762,41.990651
io,2331486.571715890,1671-04-17 01:43:16.25 TDB,2331486.667431424,1671-04-17 04:01:06.08 TDB,137.8304,2331486.619573657,5.07658238,42.220648
io,2331488.341588543,1671-04-18 20:11:53.25 TDB,2331488.437296859,1671-04-18 22:29:42.45 TDB,137.8200,2331488.389442701,5.10438161,42.451847
io,2331490.111515763,1671-04-20 14:40:34.96 TDB,2331490.207220348,1671-04-20 16:58:23.84 TDB,137.8146,2331490.159368056,5.13230343,42.684066
io,2331491.881436732,1671-04-22 09:09:16.13 TDB,2331491.977119973,1671-04-22 11:27:03.17 TDB,137.7839,2331491.929278352,5.16032539,42.917118
io,2331493.651206538,1671-04-24 03:37:44.24 TDB,2331493.746875623,1671-04-24 05:55:30.05 TDB,137.7635,2331493.699041081,5.18842205,43.150790
io,2331495.420980443,1671-04-25 22:06:12.71 TDB,2331495.516640106,1671-04-26 00:23:57.71 TDB,137.7499,2331495.468810275,5.21657405,43.384923
io,2331497.190821191,1671-04-27 16:34:46.95 TDB,2331497.286479090,1671-04-27 18:52:31.79 TDB,137.7474,2331497.238650141,5.24476279,43.619362
io,2331498.960707367,1671-04-29 11:03:25.12 TDB,2331499.056346810,1671-04-29 13:21:08.36 TDB,137.7208,2331499.008527089,5.27296884,43.853945
io,2331500.730501104,1671-05-01 05:31:55.30 TDB,2331500.826129182,1671-05-01 07:49:37.56 TDB,137.7044,2331500.778315143,5.30116868,44.088476
io,2331502.500338910,1671-05-03 00:00:29.28 TDB,2331502.595957861,1671-05-03 02:18:10.76 TDB,137.6913,2331502.548148386,5.32934378,44.322801
io,2331504.270261171,1671-05-04 18:29:10.57 TDB,2331504.365878155,1671-05-04 20:46:51.87 TDB,137.6885,2331504.318069663,5.35747532,44.556764
io,2331506.040214747,1671-05-06 12:57:54.55 TDB,2331506.135810277,1671-05-06 15:15:34.01 TDB,137.6576,2331506.088012512,5.38554266,44.790193
io,2331507.810026090,1671-05-08 07:26:26.25 TDB,2331507.905606000,1671-05-08 09:44:04.36 TDB,137.6351,2331507.857816045,5.41351998,45.022873
io,2331509.579814006,1671-05-10 01:54:55.93 TDB,2331509.675380135,1671-05-10 04:12:32.84 TDB,137.6152,2331509.627597070,5.44138627,45.254630
io,2331511.349644354,1671-05-11 20:23:29.27 TDB,2331511.445207343,1671-05-11 22:41:05.91 TDB,137.6107,2331511.397425849,5.46912172,45.485298
io,2331513.119507026,1671-05-13 14:52:05.41 TDB,2331513.215048882,1671-05-13 17:09:40.22 TDB,137.5803,2331513.167277955,5.49670709,45.714719
io,2331514.889260837,1671-05-15 09:20:32.14 TDB,2331514.984789364,1671-05-15 11:38:05.80 TDB,137.5611,2331514.937025100,5.52412018,45.942707
io,2331516.659037237,1671-05-17 03:49:00.82 TDB,2331516.754554410,1671-05-17 06:06:33.50 TDB,137.5447,2331516.706795824,5.55134481,46.169127
io,2331518.428910798,1671-05-18 22:17:37.89 TDB,2331518.524428034,1671-05-19 00:35:10.58 TDB,137.5448,2331518.476669416,5.57836652,46.393860
io,2331520.198857114,1671-05-20 16:46:21.25 TDB,2331520.294353556,1671-05-20 19:03:52.15 TDB,137.5149,2331520.246605335,5.60517077,46.616784
io,2331521.968694314,1671-05-22 11:14:55.19 TDB,2331522.064175280,1671-05-22 13:32:24.74 TDB,137.4926,2331522.016434797,5.63173867,46.837742
io,2331523.738506316,1671-05-24 05:43:26.95 TDB,2331523.833971430,1671-05-24 08:00:55.13 TDB,137.4698,2331523.786238872,5.65805603,47.056617
io,2331525.508355691,1671-05-26 00:12:01.93 TDB,2331525.603817754,1671-05-26 02:29:29.85 TDB,137.4654,2331525.556086723,5.68411009,47.273302
io,2331527.278231331,1671-05-27 18:40:39.19 TDB,2331527.373670094,1671-05-27 20:58:05.10 TDB,137.4318,2331527.325950712,5.70988801,47.487691
io,2331529.047977689,1671-05-29 13:09:05.27 TDB,2331529.143400226,1671-05-29 15:26:29.78 TDB,137.4085,2331529.095688957,5.73537242,47.699638
io,2331530.817705554,1671-05-31 07:37:29.76 TDB,2331530.913113123,1671-05-31 09:54:52.97 TDB,137.3869,2331530.865409339,5.76054984,47.909032
io,2331532.587515391,1671-06-02 02:06:01.33 TDB,2331532.682923958,1671-06-02 04:23:24.63 TDB,137.3883,2331532.635219675,5.78540777,48.115769
io,2331534.357415294,1671-06-03 20:34:40.68 TDB,2331534.452804053,1671-06-03 22:52:02.27 TDB,137.3598,2331534.405109674,5.80993289,48.319738
io,2331536.127236334,1671-06-05 15:03:13.22 TDB,2331536.222610286,1671-06-05 17:20:33.53 TDB,137.3385,2331536.174923310,5.83410645,48.520784
io,2331537.897045911,1671-06-07 09:31:44.77 TDB,2331537.992403251,1671-06-07 11:49:03.64 TDB,137.3146,2331537.944724581,5.85791287,48.718776
io,2331539.666912026,1671-06-09 04:00:21.20 TDB,2331539.762268200,1671-06-09 06:17:39.97 TDB,137.3129,2331539.714590113,5.88133839,48.913600
io,2331541.436820997,1671-06-10 22:29:01.33 TDB,2331541.532153888,1671-06-11 00:46:18.10 TDB,137.2794,2331541.484487442,5.90437040,49.105151
io,2331543.206596968,1671-06-12 16:57:29.98 TDB,2331543.301911814,1671-06-12 19:14:45.18 TDB,137.2534,2331543.254254391,5.92699306,49.293298
io,2331544.976314384,1671-06-14 11:25:53.56 TDB,2331545.071610426,1671-06-14 13:43:07.14 TDB,137.2263,2331545.023962405,5.94919488,49.477945
io,2331546.746083311,1671-06-16 05:54:21.60 TDB,2331546.841379605,1671-06-16 08:11:35.20 TDB,137.2267,2331546.793731458,5.97096703,49.659019
io,2331548.515933619,1671-06-18 00:22:56.66 TDB,2331548.611209924,1671-06-18 02:40:08.54 TDB,137.1979,2331548.563571772,5.99230170,49.836454
io,2331550.285711071,1671-06-19 18:51:25.44 TDB,2331550.380973110,1671-06-19 21:08:36.08 TDB,137.1773,2331550.333342091,6.01318706,50.010152
io,2331552.055477074,1671-06-21 13:19:53.22 TDB,2331552.150722298,1671-06-21 15:37:02.41 TDB,137.1531,2331552.103099686,6.03361414,50.180039
io,2331553.825323734,1671-06-23 07:48:27.97 TDB,2331553.920570118,1671-06-23 10:05:37.26 TDB,137.1548,2331553.872946926,6.05357573,50.346054
io,2331555.595250510,1671-06-25 02:17:09.64 TDB,2331555.690475469,1671-06-25 04:34:17.08 TDB,137.1239,2331555.642862990,6.07306499,50.508141
io,2331557.365068507,1671-06-26 20:45:41.92 TDB,2331557.460275952,1671-06-26 23:02:47.84 TDB,137.0987,2331557.412672229,6.09207031,50.666204
io,2331559.134808846,1671-06-28 15:14:07.48 TDB,2331559.229995365,1671-06-28 17:31:11.60 TDB,137.0686,2331559.182402106,6.11058174,50.820159
io,2331560.904575917,1671-06-30 09:42:35.36 TDB,2331560.999761850,1671-06-30 11:59:39.42 TDB,137.0677,2331560.952168884,6.12859054,50.969933
io,2331562.674406397,1671-07-02 04:11:08.71 TDB,2331562.769571278,1671-07-02 06:28:10.96 TDB,137.0374,2331562.721988837,6.14608843,51.115459
io,2331564.444151718,1671-07-03 22:39:34.71 TDB,2331564.539301484,1671-07-04 00:56:35.65 TDB,137.0157,2331564.491726601,6.16306266,51.256629
io,2331566.213860170,1671-07-05 17:07:57.52 TDB,2331566.308992285,1671-07-05 19:24:56.93 TDB,136.9902,2331566.261426228,6.17950229,51.393353
io,2331567.983649928,1671-07-07 11:36:27.35 TDB,2331568.078785350,1671-07-07 13:53:27.05 TDB,136.9950,2331568.031217639,6.19539870,51.525560
io,2331569.753551493,1671-07-09 06:05:06.85 TDB,2331569.848668055,1671-07-09 08:22:04.92 TDB,136.9678,2331569.801109774,6.21074548,51.653195
io,2331571.523386789,1671-07-11 00:33:40.62 TDB,2331571.618487721,1671-07-11 02:50:37.34 TDB,136.9453,2331571.570937255,6.22553319,51.776181
io,2331573.293152667,1671-07-12 19:02:08.39 TDB,2331573.388232850,1671-07-12 21:19:03.32 TDB,136.9155,2331573.340692759,6.23975444,51.894455
io,2331575.062942504,1671-07-14 13:30:38.23 TDB,2331575.158022751,1671-07-14 15:47:33.17 TDB,136.9156,2331575.110482628,6.25340403,52.007975
io,2331576.832789263,1671-07-16 07:59:12.99 TDB,2331576.927848505,1671-07-16 10:16:06.11 TDB,136.8853,2331576.880318884,6.26647876,52.116715
io,2331578.602539695,1671-07-18 02:27:39.43 TDB,2331578.697582556,1671-07-18 04:44:31.13 TDB,136.8617,2331578.650061126,6.27897217,52.220619
io,2331580.372214876,1671-07-19 20:55:59.37 TDB,2331580.467238003,1671-07-19 23:12:49.36 TDB,136.8333,2331580.419726440,6.29087908,52.319646
io,2331582.141945612,1671-07-21 15:24:24.10 TDB,2331582.236972346,1671-07-21 17:41:14.41 TDB,136.8385,2331582.189458979,6.30219593,52.413765
io,2331583.911791760,1671-07-23 09:52:58.81 TDB,2331584.006802288,1671-07-23 12:09:47.72 TDB,136.8152,2331583.959297024,6.31292090,52.502962
io,2331585.681602405,1671-07-25 04:21:30.45 TDB,2331585.776599622,1671-07-25 06:38:18.21 TDB,136.7960,2331585.729101013,6.32304830,52.587189
io,2331587.451361768,1671-07-26 22:49:57.66 TDB,2331587.546339505,1671-07-27 01:06:43.73 TDB,136.7679,2331587.498850636,6.33257216,52.666397
io,2331589.221163772,1671-07-28 17:18:28.55 TDB,2331589.316143371,1671-07-28 19:35:14.79 TDB,136.7706,2331589.268653572,6.34148678,52.740537
io,2331590.991040017,1671-07-30 11:47:05.86 TDB,2331591.086001107,1671-07-30 14:03:50.50 TDB,136.7440,2331591.038520562,6.34978781,52.809575
io,2331592.760828943,1671-08-01 06:15:35.62 TDB,2331592.855773809,1671-08-01 08:32:18.86 TDB,136.7206,2331592.808301376,6.35746762,52.873446
io,2331594.530512517,1671-08-03 00:43:56.28 TDB,2331594.625435976,1671-08-03 03:00:37.67 TDB,136.6898,2331594.577974247,6.36451904,52.932091
io,2331596.300215889,1671-08-04 19:12:18.65 TDB,2331596.395141464,1671-08-04 21:29:00.22 TDB,136.6928,2331596.347678676,6.37093665,52.985464
io,2331598.070015607,1671-08-06 13:40:49.35 TDB,2331598.164926332,1671-08-06 15:57:29.64 TDB,136.6714,2331598.117470969,6.37671847,53.033550
io,2331599.839784548,1671-08-08 08:09:17.38 TDB,2331599.934683485,1671-08-08 10:25:56.65 TDB,136.6545,2331599.887234017,6.38186095,53.076319
io,2331601.609501730,1671-08-10 02:37:40.95 TDB,2331601.704382948,1671-08-10 04:54:18.69 TDB,136.6290,2331601.656942339,6.38636124,53.113747
io,2331603.379276406,1671-08-11 21:06:09.48 TDB,2331603.474161240,1671-08-11 23:22:47.53 TDB,136.6342,2331603.426718823,6.39021769,53.145820
io,2331605.149158742,1671-08-13 15:34:47.32 TDB,2331605.244029059,1671-08-13 17:51:24.11 TDB,136.6133,2331605.196593901,6.39343147,53.172548
io,2331606.918989268,1671-08-15 10:03:20.67 TDB,2331607.013845586,1671-08-15 12:19:56.26 TDB,136.5931,2331606.966417427,6.39600165,53.193924
io,2331608.688709906,1671-08-17 04:31:44.54 TDB,2331608.783545194,1671-08-17 06:48:18.30 TDB,136.5628,2331608.736127550,6.39792701,53.209936
io,2331610.458425063,1671-08-18 23:00:07.93 TDB,2331610.553261204,1671-08-19 01:16:41.77 TDB,136.5640,2331610.505843134,6.39920664,53.220579
io,2331612.228214680,1671-08-20 17:28:37.75 TDB,2331612.323036770,1671-08-20 19:45:10.38 TDB,136.5438,2331612.275625725,6.39984227,53.225865
io,2331613.997962998,1671-08-22 11:57:04.00 TDB,2331614.092773272,1671-08-22 14:13:35.61 TDB,136.5268,2331614.045368135,6.39983319,53.225790
io,2331615.767636599,1671-08-24 06:25:23.80 TDB,2331615.862429664,1671-08-24 08:41:53.92 TDB,136.5020,2331615.815033132,6.39917745,53.220336
io,2331617.537354702,1671-08-26 00:53:47.45 TDB,2331617.632152597,1671-08-26 03:10:17.98 TDB,136.5090,2331617.584753649,6.39787220,53.209481
io,2331619.307200918,1671-08-27 19:22:22.16 TDB,2331619.401988677,1671-08-27 21:38:51.82 TDB,136.4944,2331619.354594798,6.39591712,53.193221
io,2331621.077040462,1671-08-29 13:50:56.30 TDB,2331621.171817380,1671-08-29 16:07:25.02 TDB,136.4788,2331621.124428921,6.39331035,53.171541
io,2331622.846792247,1671-08-31 08:19:22.85 TDB,2331622.941550203,1671-08-31 10:35:49.94 TDB,136.4515,2331622.894171225,6.39004986,53.144424
io,2331624.616536439,1671-09-02 02:47:48.75 TDB,2331624.711295836,1671-09-02 05:04:15.96 TDB,136.4535,2331624.663916138,6.38613375,53.111855
io,2331626.386350178,1671-09-03 21:16:20.66 TDB,2331626.481097475,1671-09-03 23:32:46.82 TDB,136.4361,2331626.433723826,6.38156410,53.073850
io,2331628.156117227,1671-09-05 15:44:48.53 TDB,2331628.250852787,1671-09-05 18:01:13.68 TDB,136.4192,2331628.203485007,6.37634271,53.030425
io,2331629.925780364,1671-09-07 10:13:07.42 TDB,2331630.020497646,1671-09-07 12:29:31.00 TDB,136.3929,2331629.973139005,6.37047149,52.981596
io,2331631.695451375,1671-09-09 04:41:27.00 TDB,2331631.790172928,1671-09-09 06:57:50.94 TDB,136.3990,2331631.742812151,6.36395198,52.927375
io,2331633.465242658,1671-09-10 23:09:56.97 TDB,2331633.559957444,1671-09-11 01:26:20.32 TDB,136.3893,2331633.512600051,6.35678938,52.867805
io,2331635.235052216,1671-09-12 17:38:28.51 TDB,2331635.329759763,1671-09-12 19:54:51.24 TDB,136.3789,2331635.282405990,6.34898850,52.802927
io,2331637.004798797,1671-09-14 12:06:54.62 TDB,2331637.099489619,1671-09-14 14:23:15.90 TDB,136.3548,2331637.052144208,6.34055373,52.732777
io,2331638.774552726,1671-09-16 06:35:21.36 TDB,2331638.869246853,1671-09-16 08:51:42.93 TDB,136.3595,2331638.821899789,6.33148807,52.657381
io,2331640.544395873,1671-09-18 01:03:55.80 TDB,2331640.639081531,1671-09-18 03:20:16.64 TDB,136.3473,2331640.591738702,6.32179743,52.576786
io,2331642.314208970,1671-09-19 19:32:27.66 TDB,2331642.408884961,1671-09-19 21:48:47.66 TDB,136.3334,2331642.361546966,6.31148656,52.491033
io,2331644.083903209,1671-09-21 14:00:49.24 TDB,2331644.178559986,1671-09-21 16:17:07.58 TDB,136.3058,2331644.131231598,6.30055861,52.400148
io,2331645.853565084,1671-09-23 08:29:08.02 TDB,2331645.948224695,1671-09-23 10:45:26.61 TDB,136.3098,2331645.900894890,6.28901403,52.304135
io,2331647.623321434,1671-09-25 02:57:34.97 TDB,2331647.717975484,1671-09-25 05:13:53.08 TDB,136.3018,2331647.670648459,6.27685615,52.203021
io,2331649.393094862,1671-09-26 21:26:03.40 TDB,2331649.487744156,1671-09-26 23:42:21.10 TDB,136.2950,2331649.440419509,6.26408881,52.096838
io,2331651.162807170,1671-09-28 15:54:26.54 TDB,2331651.257441376,1671-09-28 18:10:42.93 TDB,136.2733,2331651.210124273,6.25071615,51.985621
io,2331652.932530905,1671-09-30 10:22:50.67 TDB,2331653.027170639,1671-09-30 12:39:07.54 TDB,136.2812,2331652.979850772,6.23674124,51.869395
io,2331654.702372847,1671-10-02 04:51:25.01 TDB,2331654.797008099,1671-10-02 07:07:41.50 TDB,136.2748,2331654.749690473,6.22217114,51.748219
io,2331656.472225233,1671-10-03 23:20:00.26 TDB,2331656.566854785,1671-10-04 01:36:16.25 TDB,136.2666,2331656.519540009,6.20701424,51.622163
io,2331658.241970731,1671-10-05 17:48:26.27 TDB,2331658.336581748,1671-10-05 20:04:40.66 TDB,136.2399,2331658.289276239,6.19127906,51.491298
io,2331660.011660770,1671-10-07 12:16:47.49 TDB,2331660.106274288,1671-10-07 14:33:02.10 TDB,136.2435,2331660.058967529,6.17497206,51.355677
io,2331661.781421842,1671-10-09 06:45:14.85 TDB,2331661.876030233,1671-10-09 09:01:29.01 TDB,136.2361,2331661.828726037,6.15810283,51.215380
io,2331663.551188369,1671-10-11 01:13:42.68 TDB,2331663.645792982,1671-10-11 03:29:56.51 TDB,136.2306,2331663.598490675,6.14068210,51.070496
io,2331665.320874882,1671-10-12 19:42:03.59 TDB,2331665.415463965,1671-10-12 21:58:16.09 TDB,136.2083,2331665.368169424,6.12272053,50.921114
io,2331667.090550030,1671-10-14 14:10:23.52 TDB,2331667.185146031,1671-10-14 16:26:36.62 TDB,136.2182,2331667.137848031,6.10422618,50.767301
io,2331668.860351347,1671-10-16 08:38:54.36 TDB,2331668.954946551,1671-10-16 10:55:07.38 TDB,136.2171,2331668.907648949,6.08520958,50.609145
io,2331670.630204893,1671-10-18 03:07:29.70 TDB,2331670.724798752,1671-10-18 05:23:42.61 TDB,136.2152,2331670.677501823,6.06568197,50.446739
io,2331672.399984621,1671-10-19 21:35:58.67 TDB,2331672.494561655,1671-10-19 23:52:10.13 TDB,136.1909,2331672.447273138,6.04565361,50.280168
io,2331674.169712312,1671-10-21 16:04:23.14 TDB,2331674.264293394,1671-10-21 18:20:34.95 TDB,136.1968,2331674.217002853,6.02513088,50.109486
io,2331675.939506912,1671-10-23 10:32:53.40 TDB,2331676.034084434,1671-10-23 12:49:04.90 TDB,136.1916,2331675.986795673,6.00412221,49.934762
io,2331677.709305860,1671-10-25 05:01:24.03 TDB,2331677.803880746,1671-10-25 07:17:35.30 TDB,136.1878,2331677.756593303,5.98263811,49.756084
io,2331679.479003708,1671-10-26 23:29:45.92 TDB,2331679.573561270,1671-10-27 01:45:55.69 TDB,136.1629,2331679.526282489,5.96069010,49.573548
io,2331681.248651143,1671-10-28 17:58:03.46 TDB,2331681.343214938,1671-10-28 20:14:13.77 TDB,136.1719,2331681.295933041,5.93828755,49.387232
io,2331683.018403832,1671-10-30 12:26:30.09 TDB,2331683.112968693,1671-10-30 14:42:40.50 TDB,136.1734,2331683.065686263,5.91544280,49.197238
io,2331684.788225547,1671-11-01 06:55:02.69 TDB,2331684.882793005,1671-11-01 09:11:13.32 TDB,136.1771,2331684.835509276,5.89217110,49.003693
io,2331686.557999011,1671-11-03 01:23:31.11 TDB,2331686.652551434,1671-11-03 03:39:40.44 TDB,136.1555,2331686.605275223,5.86848890,48.806734
io,2331688.327737815,1671-11-04 19:51:56.55 TDB,2331688.422296405,1671-11-04 22:08:06.41 TDB,136.1644,2331688.375017110,5.84440996,48.606475
